Date,Temperature (°C),Rainfall (mm),Humidity (%),Dengue_Cases
2022-09-22,17.92,53.12,30.0,11
2022-09-23,18.13,53.48,36.44,9
2022-09-24,22.41,46.53,42.37,12
2022-09-25,22.18,47.46,36.92,12
2022-09-26,22.06,54.78,35.01,9
2022-09-27,23.11,62.16,39.78,16
2022-09-28,19.54,57.43,35.92,14
2022-09-29,20.41,30.63,33.9,8
2022-09-30,18.18,58.72,44.48,12
2022-10-01,19.33,82.22,32.27,13
2022-10-02,18.7,62.15,30.0,10
2022-10-03,20.98,41.97,39.68,12
2022-10-04,18.35,63.8,34.8,12
2022-10-05,19.67,50.82,36.61,11
2022-10-06,16.23,8.86,38.59,6
2022-10-07,19.91,75.04,41.95,12
2022-10-08,17.68,37.81,46.62,10
2022-10-09,19.41,32.27,44.17,9
2022-10-10,21.13,63.28,39.87,11
2022-10-11,20.94,74.0,50.53,14
2022-10-12,17.35,34.82,41.41,8
2022-10-13,22.18,59.94,56.92,14
2022-10-14,21.36,27.28,30.92,10
2022-10-15,19.92,48.46,49.89,14
2022-10-16,20.61,48.0,42.16,10
2022-10-17,19.78,36.81,43.8,9
2022-10-18,22.79,43.1,33.52,9
2022-10-19,19.79,45.12,41.46,14
2022-10-20,20.11,10.77,35.76,7
2022-10-21,20.82,71.75,52.61,12
2022-10-22,19.26,68.72,42.86,12
2022-10-23,20.36,51.53,35.02,12
2022-10-24,18.89,53.29,45.85,11
2022-10-25,19.11,73.7,42.95,14
2022-10-26,20.93,33.16,50.41,10
2022-10-27,19.23,44.16,38.11,10
2022-10-28,21.68,61.11,43.39,12
2022-10-29,23.12,4.92,44.77,11
2022-10-30,22.28,83.98,47.1,13
2022-10-31,19.49,37.89,54.85,13
2022-11-01,21.65,56.21,41.67,13
2022-11-02,18.14,39.09,35.04,12
2022-11-03,20.57,12.1,44.02,10
2022-11-04,19.57,80.1,38.57,17
2022-11-05,20.54,78.88,40.39,11
2022-11-06,18.38,40.27,39.14,8
2022-11-07,20.98,70.89,45.57,13
2022-11-08,21.42,41.01,44.64,10
2022-11-09,20.61,31.77,48.42,13
2022-11-10,21.59,36.68,55.76,13
2022-11-11,21.73,35.03,57.91,9
2022-11-12,21.22,23.67,44.12,10
2022-11-13,22.13,89.31,36.38,11
2022-11-14,22.15,87.79,41.7,15
2022-11-15,21.59,86.28,49.35,11
2022-11-16,21.5,72.89,46.37,13
2022-11-17,22.73,99.79,46.31,12
2022-11-18,22.18,40.03,54.11,13
2022-11-19,20.2,52.63,48.4,10
2022-11-20,22.6,59.25,43.15,11
2022-11-21,21.32,47.32,52.98,12
2022-11-22,21.69,54.23,43.94,13
2022-11-23,21.72,40.21,39.84,10
2022-11-24,22.37,90.77,49.05,14
2022-11-25,19.51,97.56,49.58,14
2022-11-26,22.25,67.7,51.35,10
2022-11-27,21.14,82.93,45.72,10
2022-11-28,24.27,80.56,46.11,16
2022-11-29,20.9,73.59,52.21,12
2022-11-30,22.42,71.6,40.46,13
2022-12-01,23.42,96.77,43.2,14
2022-12-02,23.4,64.3,43.25,12
2022-12-03,22.54,89.23,49.18,13
2022-12-04,20.12,90.46,47.66,15
2022-12-05,21.73,86.38,57.54,13
2022-12-06,24.57,76.99,48.82,13
2022-12-07,22.9,57.33,50.05,11
2022-12-08,24.28,119.77,46.23,12
2022-12-09,24.75,110.91,45.93,13
2022-12-10,25.07,38.49,60.94,12
2022-12-11,23.88,112.39,51.72,13
2022-12-12,23.28,78.15,52.82,13
2022-12-13,23.72,59.42,61.68,12
2022-12-14,25.92,79.32,49.73,13
2022-12-15,23.66,77.8,57.63,14
2022-12-16,22.48,101.19,59.75,15
2022-12-17,22.88,87.2,51.66,13
2022-12-18,23.15,79.66,58.26,13
2022-12-19,23.04,79.3,43.58,15
2022-12-20,24.8,109.23,59.91,15
2022-12-21,22.79,98.41,51.86,15
2022-12-22,26.24,120.48,48.63,15
2022-12-23,23.8,88.58,53.29,13
2022-12-24,22.96,85.2,59.01,14
2022-12-25,24.06,46.06,63.35,13
2022-12-26,25.08,93.11,56.87,14
2022-12-27,25.84,99.76,49.76,16
2022-12-28,27.52,97.82,59.89,15
2022-12-29,24.19,129.5,60.37,16
2022-12-30,25.2,91.08,56.4,14
2022-12-31,26.81,126.34,71.81,16
2023-01-01,24.77,67.94,55.38,13
2023-01-02,25.17,89.27,53.47,14
2023-01-03,26.12,124.94,53.17,14
2023-01-04,24.52,141.09,51.6,17
2023-01-05,27.25,153.05,64.44,15
2023-01-06,27.2,117.88,55.2,19
2023-01-07,25.21,106.97,66.12,14
2023-01-08,27.6,95.71,50.97,17
2023-01-09,24.76,71.93,70.36,12
2023-01-10,26.54,111.08,56.2,17
2023-01-11,24.96,107.62,59.61,15
2023-01-12,26.86,110.02,63.27,16
2023-01-13,24.58,121.64,72.18,18
2023-01-14,26.69,153.06,65.85,17
2023-01-15,28.58,96.04,70.52,13
2023-01-16,28.89,109.61,60.03,17
2023-01-17,25.72,155.3,70.16,18
2023-01-18,26.57,124.93,67.92,22
2023-01-19,26.13,137.51,62.17,18
2023-01-20,24.97,70.44,68.63,13
2023-01-21,27.43,128.81,62.49,16
2023-01-22,25.77,119.51,67.81,15
2023-01-23,26.25,110.58,64.02,14
2023-01-24,28.2,126.43,70.59,19
2023-01-25,26.53,114.71,65.55,16
2023-01-26,27.14,86.88,73.22,15
2023-01-27,30.48,119.49,62.2,16
2023-01-28,28.44,133.85,67.45,17
2023-01-29,25.49,108.91,68.35,15
2023-01-30,30.12,131.82,72.05,14
2023-01-31,28.69,151.73,63.14,17
2023-02-01,28.32,113.11,79.02,15
2023-02-02,27.71,131.14,69.6,14
2023-02-03,29.04,150.78,72.49,15
2023-02-04,28.18,148.4,62.43,17
2023-02-05,28.22,158.69,74.77,17
2023-02-06,30.62,86.73,73.13,11
2023-02-07,28.84,140.5,74.0,17
2023-02-08,25.67,110.78,69.14,18
2023-02-09,26.72,108.58,71.95,15
2023-02-10,27.86,136.88,73.78,15
2023-02-11,28.77,157.74,76.91,19
2023-02-12,27.82,106.35,68.96,15
2023-02-13,26.85,109.0,69.91,14
2023-02-14,25.64,168.76,81.88,18
2023-02-15,28.43,128.32,71.7,17
2023-02-16,31.1,138.22,68.67,19
2023-02-17,28.08,117.24,61.91,14
2023-02-18,27.67,138.02,79.63,17
2023-02-19,27.48,151.05,67.78,18
2023-02-20,26.8,155.02,75.59,21
2023-02-21,27.07,145.8,81.5,14
2023-02-22,29.8,113.19,76.82,15
2023-02-23,30.38,142.21,70.0,20
2023-02-24,27.2,152.3,84.71,16
2023-02-25,28.47,148.94,77.54,15
2023-02-26,27.18,127.98,77.31,13
2023-02-27,30.74,167.23,80.56,19
2023-02-28,26.42,152.14,79.31,19
2023-03-01,30.74,126.09,79.29,16
2023-03-02,30.96,112.7,86.44,15
2023-03-03,29.11,150.33,84.69,20
2023-03-04,27.44,163.98,75.89,17
2023-03-05,29.88,158.78,81.34,17
2023-03-06,30.74,162.61,70.73,18
2023-03-07,31.09,156.74,78.24,18
2023-03-08,30.34,122.99,66.59,16
2023-03-09,31.1,149.91,70.62,17
2023-03-10,26.75,151.2,68.72,19
2023-03-11,30.2,130.72,76.33,16
2023-03-12,27.5,144.07,82.24,17
2023-03-13,30.57,143.47,79.72,16
2023-03-14,28.26,166.16,73.91,17
2023-03-15,29.52,126.43,71.74,21
2023-03-16,25.95,153.68,75.29,17
2023-03-17,29.96,107.93,73.68,17
2023-03-18,31.37,160.45,84.3,17
2023-03-19,32.12,137.67,89.27,19
2023-03-20,28.97,163.6,83.76,21
2023-03-21,29.2,167.97,83.09,18
2023-03-22,29.94,171.3,79.52,17
2023-03-23,28.44,146.32,87.21,17
2023-03-24,29.24,129.79,77.33,15
2023-03-25,27.72,136.56,80.52,16
2023-03-26,28.55,169.02,77.77,18
2023-03-27,31.59,141.87,75.67,21
2023-03-28,29.21,145.29,86.88,16
2023-03-29,29.76,156.64,84.42,17
2023-03-30,30.11,193.38,75.68,17
2023-03-31,30.22,147.81,85.99,19
2023-04-01,32.0,106.9,78.6,15
2023-04-02,30.33,178.95,76.23,17
2023-04-03,28.81,186.66,90.71,19
2023-04-04,29.44,159.57,83.28,18
2023-04-05,31.48,142.08,90.32,18
2023-04-06,29.42,145.63,79.62,18
2023-04-07,30.51,150.97,70.41,19
2023-04-08,32.16,147.51,73.57,20
2023-04-09,29.29,137.36,83.43,15
2023-04-10,30.28,136.5,87.7,17
2023-04-11,28.84,141.72,77.25,17
2023-04-12,30.37,148.81,76.14,15
2023-04-13,31.56,176.73,81.56,18
2023-04-14,30.05,167.43,74.12,20
2023-04-15,30.98,160.32,78.78,18
2023-04-16,29.21,171.6,74.52,18
2023-04-17,30.02,143.2,73.71,18
2023-04-18,31.32,112.07,85.25,16
2023-04-19,29.06,184.33,77.87,21
2023-04-20,29.96,127.04,80.42,15
2023-04-21,28.5,128.4,82.26,15
2023-04-22,29.62,139.93,76.74,16
2023-04-23,28.16,180.08,71.65,20
2023-04-24,30.2,129.59,75.53,17
2023-04-25,29.32,128.33,79.51,19
2023-04-26,30.67,142.25,75.69,17
2023-04-27,30.45,139.28,78.86,18
2023-04-28,28.48,119.76,71.64,16
2023-04-29,29.93,141.58,86.58,21
2023-04-30,31.26,143.97,78.41,15
2023-05-01,28.2,157.39,78.96,17
2023-05-02,32.07,167.83,86.05,18
2023-05-03,28.57,123.8,83.6,15
2023-05-04,27.69,136.29,70.06,14
2023-05-05,27.74,132.65,78.65,14
2023-05-06,28.2,171.69,79.51,18
2023-05-07,29.51,176.29,70.58,20
2023-05-08,31.5,146.99,74.23,17
2023-05-09,31.07,120.68,77.49,18
2023-05-10,27.87,148.22,72.75,17
2023-05-11,30.25,142.09,75.55,18
2023-05-12,31.07,125.13,78.9,17
2023-05-13,28.15,165.19,79.1,21
2023-05-14,27.4,166.45,64.94,19
2023-05-15,28.54,160.71,79.67,17
2023-05-16,27.97,144.57,81.86,15
2023-05-17,24.14,122.27,79.24,18
2023-05-18,28.73,149.21,76.85,17
2023-05-19,31.26,106.33,73.24,16
2023-05-20,26.2,158.0,71.71,19
2023-05-21,31.51,153.9,72.15,21
2023-05-22,28.42,127.76,79.0,16
2023-05-23,28.39,120.2,77.98,20
2023-05-24,25.07,132.1,75.54,16
2023-05-25,26.97,97.87,68.14,18
2023-05-26,29.96,119.24,69.4,13
2023-05-27,29.11,117.04,71.95,14
2023-05-28,28.99,125.59,69.52,16
2023-05-29,26.0,147.91,61.74,20
2023-05-30,28.97,89.72,76.89,15
2023-05-31,29.07,119.55,74.99,14
2023-06-01,26.47,148.99,70.9,15
2023-06-02,27.58,110.72,73.4,12
2023-06-03,25.23,129.15,58.59,15
2023-06-04,28.54,96.54,72.29,15
2023-06-05,27.77,146.35,72.73,15
2023-06-06,25.07,110.89,66.22,14
2023-06-07,26.71,128.95,60.2,19
2023-06-08,27.31,88.49,71.64,17
2023-06-09,26.61,115.47,73.76,15
2023-06-10,26.99,138.32,65.49,14
2023-06-11,26.81,132.2,68.97,16
2023-06-12,24.89,77.26,68.5,15
2023-06-13,25.94,103.96,60.78,14
2023-06-14,25.5,119.11,64.49,15
2023-06-15,26.45,150.7,65.5,18
2023-06-16,24.33,88.19,64.35,15
2023-06-17,29.37,138.88,63.8,15
2023-06-18,28.83,122.49,55.24,18
2023-06-19,28.35,96.3,66.69,13
2023-06-20,22.99,84.4,59.11,15
2023-06-21,23.82,114.18,61.82,12
2023-06-22,27.91,143.51,67.84,19
2023-06-23,27.94,126.62,58.54,17
2023-06-24,25.43,108.87,64.31,16
2023-06-25,24.7,129.12,57.13,16
2023-06-26,25.79,116.29,54.55,15
2023-06-27,27.12,73.62,54.6,13
2023-06-28,26.18,78.73,60.41,19
2023-06-29,25.22,119.36,62.59,13
2023-06-30,25.46,73.92,51.93,16
2023-07-01,25.86,109.5,70.81,15
2023-07-02,26.26,116.38,56.31,15
2023-07-03,25.16,107.87,63.17,15
2023-07-04,27.02,73.47,62.04,12
2023-07-05,26.77,100.52,53.07,15
2023-07-06,25.46,89.79,51.07,15
2023-07-07,24.12,84.95,51.51,12
2023-07-08,25.13,90.74,68.37,15
2023-07-09,24.67,82.29,59.67,13
2023-07-10,24.66,96.31,59.96,14
2023-07-11,22.7,56.46,55.32,16
2023-07-12,23.59,85.93,54.49,15
2023-07-13,24.66,47.94,67.34,11
2023-07-14,23.8,62.7,51.38,12
2023-07-15,22.24,88.21,50.53,12
2023-07-16,23.76,100.68,52.13,14
2023-07-17,22.16,115.99,50.79,15
2023-07-18,24.2,80.78,59.04,13
2023-07-19,25.06,93.36,55.33,13
2023-07-20,21.94,82.42,54.3,10
2023-07-21,22.66,101.0,49.98,16
2023-07-22,21.18,40.66,58.57,15
2023-07-23,24.14,80.32,52.06,11
2023-07-24,23.27,58.99,50.03,11
2023-07-25,24.2,100.42,48.25,16
2023-07-26,24.01,46.36,46.21,11
2023-07-27,22.19,90.21,51.93,13
2023-07-28,21.98,88.43,57.89,13
2023-07-29,22.72,76.22,52.35,13
2023-07-30,19.7,93.55,54.31,12
2023-07-31,22.36,69.06,49.89,10
2023-08-01,22.79,98.27,49.15,13
2023-08-02,19.43,79.56,45.74,11
2023-08-03,21.26,65.97,41.86,10
2023-08-04,21.96,75.69,61.02,12
2023-08-05,21.37,46.52,44.04,9
2023-08-06,21.55,90.56,52.64,17
2023-08-07,23.59,35.92,35.38,9
2023-08-08,22.71,67.48,47.25,11
2023-08-09,21.62,44.74,46.19,10
2023-08-10,19.29,30.59,48.4,9
2023-08-11,23.06,71.64,48.29,11
2023-08-12,23.14,82.57,46.57,14
2023-08-13,23.15,91.65,41.97,12
2023-08-14,21.43,21.36,51.14,13
2023-08-15,20.09,65.33,45.97,11
2023-08-16,19.75,39.19,48.69,9
2023-08-17,22.09,38.54,42.9,13
2023-08-18,22.27,53.3,43.69,9
2023-08-19,22.48,36.69,47.9,13
2023-08-20,23.34,53.83,40.61,12
2023-08-21,21.38,98.57,49.68,14
2023-08-22,19.69,78.47,39.17,13
2023-08-23,19.86,45.42,51.3,10
2023-08-24,23.32,74.59,43.11,12
2023-08-25,22.11,55.68,35.52,11
2023-08-26,23.16,66.91,44.71,11
2023-08-27,21.51,48.83,44.24,12
2023-08-28,20.97,65.7,44.49,18
2023-08-29,22.87,52.77,36.78,13
2023-08-30,21.6,50.26,48.25,11
2023-08-31,21.86,79.78,37.69,11
2023-09-01,19.99,48.98,35.26,10
2023-09-02,20.03,85.24,40.89,14
2023-09-03,20.75,64.5,37.04,14
2023-09-04,22.24,42.11,44.59,15
2023-09-05,19.56,77.02,48.96,11
2023-09-06,21.47,57.66,46.63,11
2023-09-07,20.06,85.49,41.07,16
2023-09-08,18.92,42.42,40.75,10
2023-09-09,19.79,53.38,47.3,12
